variant,seed,pipeline,lambda,lambda_role,F1_bp,F1_fm,ADD_bp,ADD_fm,n_detections,TP_bp,FP_bp,precision_bp,recall_bp,n_valid_drifts,e_pre_span,e_post,alarms_pre_change
incremental_reoccurring_balanced,829139639,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1118.5,1118.5,9,2,7,0.2222222222222222,1.0,2,0.2326871297792138,0.22109066402081734,2
incremental_reoccurring_balanced,877132087,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1200.5,1200.5,9,2,7,0.2222222222222222,1.0,2,0.23909531502423265,0.22043544190051856,2
incremental_reoccurring_balanced,911875363,pht_arf_c1,200.0,grid,0.4,0.4,1052.0,1052.0,8,2,6,0.25,1.0,2,0.23554119547657512,0.22303760974970516,2
incremental_reoccurring_balanced,1129302214,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1059.0,1059.0,9,2,7,0.2222222222222222,1.0,2,0.23710285406569737,0.22356178744594418,2
incremental_reoccurring_balanced,1206282609,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1037.0,1037.0,9,2,7,0.2222222222222222,1.0,2,0.23801830910070004,0.22565849823090028,2
incremental_reoccurring_balanced,1244265337,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1166.0,1166.0,9,2,7,0.2222222222222222,1.0,2,0.23069466882067852,0.22343074302188443,2
incremental_reoccurring_balanced,1258460216,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1058.0,1058.0,9,2,7,0.2222222222222222,1.0,2,0.23796445880452344,0.2296085515847015,2
incremental_reoccurring_balanced,1332204363,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1192.0,1192.0,9,2,7,0.2222222222222222,1.0,2,0.23683360258481423,0.22427317146226858,2
incremental_reoccurring_balanced,1337295874,pht_arf_c1,200.0,grid,0.33333333333333337,0.33333333333333337,1051.5,1051.5,10,2,8,0.2,1.0,2,0.23634894991922456,0.22685661867944662,2
incremental_reoccurring_balanced,1380564739,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1099.5,1099.5,9,2,7,0.2222222222222222,1.0,2,0.2336564351103931,0.2238800381900893,2
incremental_reoccurring_balanced,1395586264,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1043.5,1043.5,9,2,7,0.2222222222222222,1.0,2,0.2340333871836295,0.22343074302188443,2
incremental_reoccurring_balanced,1496786007,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1162.5,1162.5,9,2,7,0.2222222222222222,1.0,2,0.23694130317716747,0.22088473706872344,2
incremental_reoccurring_balanced,1658700540,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1055.0,1055.0,9,2,7,0.2222222222222222,1.0,2,0.23731825525040387,0.2230188891176966,2
incremental_reoccurring_balanced,1737489325,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1139.5,1139.5,9,2,7,0.2222222222222222,1.0,2,0.23747980613893377,0.22103450212479173,2
incremental_reoccurring_balanced,1870843651,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1091.5,1091.5,9,2,7,0.2222222222222222,1.0,2,0.23920301561658588,0.2281296216560271,2
incremental_reoccurring_balanced,1944468667,pht_arf_c1,200.0,grid,0.3636363636363636,0.3636363636363636,1035.0,1035.0,9,2,7,0.2222222222222222,1.0,2,0.2334948842218632,0.22421700956624296,2
incremental_reoccurring_balanced,1496786007,pht_arf_c1,201.837627202,lambda_eq_span,0.3636363636363636,0.3636363636363636,1170.0,1170.0,9,2,7,0.2222222222222222,1.0,2,0.23613354873451803,0.2250032761106015,2
incremental_reoccurring_balanced,1244265337,pht_arf_c1,204.967959017,lambda_eq_span,0.3636363636363636,0.3636363636363636,1345.0,1345.0,9,2,7,0.2222222222222222,1.0,2,0.22972536348949918,0.22208285751726978,2
incremental_reoccurring_balanced,1737489325,pht_arf_c1,206.441755295,lambda_eq_span,0.4,0.4,1129.5,1129.5,8,2,6,0.25,1.0,2,0.23532579429186862,0.22094089896474906,2
incremental_reoccurring_balanced,1380564739,pht_arf_c1,211.590665877,lambda_eq_span,0.3636363636363636,0.3636363636363636,1164.0,1164.0,9,2,7,0.2222222222222222,1.0,2,0.233817985998923,0.22412340640620027,2
incremental_reoccurring_balanced,536987301,pht_arf_c1,213.70352906,lambda_eq_span,0.4,0.4,1092.5,1092.5,8,2,6,0.25,1.0,2,0.23575659666128163,0.22584570455098565,1
incremental_reoccurring_balanced,168388230,pht_arf_c1,215.879312962,lambda_eq_span,0.3636363636363636,0.3636363636363636,1480.0,1480.0,9,2,7,0.2222222222222222,1.0,2,0.23107162089391492,0.222195181309321,2
incremental_reoccurring_balanced,76953952,pht_arf_c1,220.60923788,lambda_eq_span,0.4444444444444445,0.4444444444444445,2014.5,2014.5,7,2,5,0.2857142857142857,1.0,2,0.22821755519655357,0.21925604208398075,2
incremental_reoccurring_balanced,1258460216,pht_arf_c1,220.837305039,lambda_eq_span,0.3636363636363636,0.3636363636363636,1456.5,1456.5,9,2,7,0.2222222222222222,1.0,2,0.23667205169628433,0.22524664432671246,2
incremental_reoccurring_balanced,877132087,pht_arf_c1,222.909004301,lambda_eq_span,0.3636363636363636,0.3636363636363636,1525.5,1525.5,9,2,7,0.2222222222222222,1.0,2,0.23500269251480882,0.22155867982103075,2
incremental_reoccurring_balanced,176092387,pht_arf_c1,223.225868344,lambda_eq_span,0.3636363636363636,0.3636363636363636,2903.0,2903.0,9,2,7,0.2222222222222222,1.0,2,0.23597199784598816,0.22283168279761126,2
incremental_reoccurring_balanced,1870843651,pht_arf_c1,224.198589057,lambda_eq_span,0.4,0.4,1427.5,1427.5,8,2,6,0.25,1.0,2,0.23112547119009155,0.22417956830222588,1
incremental_reoccurring_balanced,1337295874,pht_arf_c1,224.692258686,lambda_eq_span,0.3636363636363636,0.3636363636363636,1606.5,1606.5,9,2,7,0.2222222222222222,1.0,2,0.231933225632741,0.22225134320534662,2
incremental_reoccurring_balanced,569531098,pht_arf_c1,228.132108092,lambda_eq_span,0.4,0.4,2851.0,2851.0,8,2,6,0.25,1.0,2,0.2362412493268713,0.22052904506056126,2
incremental_reoccurring_balanced,911875363,pht_arf_c1,229.277024269,lambda_eq_span,0.3636363636363636,0.3636363636363636,1630.0,1630.0,9,2,7,0.2222222222222222,1.0,2,0.23301023155627357,0.22075369264466368,2
incremental_reoccurring_balanced,829139639,pht_arf_c1,229.429366469,lambda_eq_span,0.5,0.5,1447.5,1447.5,6,2,4,0.3333333333333333,1.0,2,0.227140549273021,0.21633562349064905,1
incremental_reoccurring_balanced,398083709,pht_arf_c1,234.160451353,lambda_eq_span,0.5,0.5,1729.0,1729.0,6,2,4,0.3333333333333333,1.0,2,0.22999461497038234,0.2159612108504783,2
incremental_reoccurring_balanced,232150720,pht_arf_c1,235.443745524,lambda_eq_span,0.4,0.4,1644.0,1644.0,8,2,6,0.25,1.0,2,0.2331179321486268,0.22133403223692832,2
incremental_reoccurring_balanced,110020020,pht_arf_c1,237.134024173,lambda_eq_span,0.5,0.5,1426.5,1426.5,6,2,4,0.3333333333333333,1.0,2,0.23354873451803984,0.2159050489544527,2
incremental_reoccurring_balanced,176623029,pht_arf_c1,237.571613908,lambda_eq_span,0.3636363636363636,0.3636363636363636,1669.5,1669.5,9,2,7,0.2222222222222222,1.0,2,0.23015616585891222,0.2304884212891027,2
incremental_reoccurring_balanced,1944468667,pht_arf_c1,239.643922895,lambda_eq_span,0.4,0.4,1278.0,1278.0,8,2,6,0.25,1.0,2,0.23128702207862142,0.22371155250201247,2
incremental_reoccurring_balanced,1395586264,pht_arf_c1,241.955571532,lambda_eq_span,0.25,0.25,1174.0,1174.0,6,1,5,0.16666666666666666,0.5,2,0.23295638126009693,0.21534342999419662,2
incremental_reoccurring_balanced,592703045,pht_arf_c1,244.000115693,lambda_eq_span,0.22222222222222224,0.22222222222222224,3635.0,3635.0,7,1,6,0.14285714285714285,0.5,2,0.233817985998923,0.2208660164367149,2
incremental_reoccurring_balanced,1129302214,pht_arf_c1,248.739171624,lambda_eq_span,0.22222222222222224,0.22222222222222224,2124.0,2124.0,7,1,6,0.14285714285714285,0.5,2,0.2329025309639203,0.22139019413295394,2
incremental_reoccurring_balanced,612016888,pht_arf_c1,250.434625506,lambda_eq_span,0.4444444444444445,0.4444444444444445,1560.5,1560.5,7,2,5,0.2857142857142857,1.0,2,0.23430263866451265,0.22129659097291124,2
incremental_reoccurring_balanced,1206282609,pht_arf_c1,252.268293798,lambda_eq_span,0.25,0.25,2604.0,2604.0,6,1,5,0.16666666666666666,0.5,2,0.2341949380721594,0.22421700956624296,2
incremental_reoccurring_balanced,1658700540,pht_arf_c1,253.466226369,lambda_eq_span,0.5,0.5,1675.5,1675.5,6,2,4,0.3333333333333333,1.0,2,0.23478729133010232,0.2189190707078271,2
incremental_reoccurring_balanced,1332204363,pht_arf_c1,255.269527346,lambda_eq_span,0.4444444444444445,0.4444444444444445,1687.5,1687.5,7,2,5,0.2857142857142857,1.0,2,0.2354873451803985,0.220660089484621,2
incremental_reoccurring_balanced,570914454,pht_arf_c1,259.483981222,lambda_eq_span,0.5,0.5,1473.5,1473.5,6,2,4,0.3333333333333333,1.0,2,0.23182552504038773,0.21817024542748564,1
incremental_reoccurring_balanced,233227757,pht_arf_c1,262.771488428,lambda_eq_span,0.5,0.5,1568.5,1568.5,6,2,4,0.3333333333333333,1.0,2,0.2297792137856758,0.22054776569256979,2
incremental_reoccurring_balanced,609942288,pht_arf_c1,278.902614981,lambda_eq_span,0.5,0.5,1916.5,1916.5,6,2,4,0.3333333333333333,1.0,2,0.2364028002154012,0.22294400658966246,2
incremental_reoccurring_balanced,76953952,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,110020020,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,168388230,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,176092387,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,176623029,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,232150720,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,233227757,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,398083709,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,536987301,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,569531098,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,570914454,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,592703045,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,609942288,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,612016888,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,829139639,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,877132087,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,911875363,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1129302214,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1206282609,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1244265337,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1258460216,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1332204363,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1337295874,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1380564739,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1395586264,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1496786007,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1658700540,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1737489325,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1870843651,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,1944468667,pht_ht,8.0,grid,0.0061068702290076335,0.0061068702290076335,7.0,7.0,653,2,651,0.0030627871362940277,1.0,2,0.4086698976844373,0.4450643053709493,133
incremental_reoccurring_balanced,76953952,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,110020020,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,168388230,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,176092387,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,176623029,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,232150720,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,233227757,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,398083709,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,536987301,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,569531098,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,570914454,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,592703045,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,609942288,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,612016888,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,829139639,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,877132087,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,911875363,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1129302214,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1206282609,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1244265337,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1258460216,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1332204363,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1337295874,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1380564739,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1395586264,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1496786007,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1658700540,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1737489325,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1870843651,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,1944468667,pht_ht,15.0,grid,0.012012012012012012,0.012012012012012012,19.5,19.5,331,2,329,0.006042296072507553,1.0,2,0.3800753904146473,0.40708014302562856,71
incremental_reoccurring_balanced,76953952,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,110020020,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,168388230,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,176092387,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,176623029,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,232150720,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,233227757,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,398083709,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,536987301,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,569531098,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,570914454,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,592703045,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,609942288,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,612016888,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,829139639,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,877132087,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,911875363,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1129302214,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1206282609,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1244265337,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1258460216,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1332204363,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1337295874,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1380564739,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1395586264,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1496786007,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1658700540,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1737489325,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1870843651,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,1944468667,pht_ht,21.0,grid,0.0182648401826484,0.0182648401826484,21.0,21.0,217,2,215,0.009216589861751152,1.0,2,0.359504577275175,0.3829679689986334,47
incremental_reoccurring_balanced,76953952,pht_ht,30.0,grid,0.038834951456310676,0.038834951456310676,33.5,33.5,101,2,99,0.019801980198019802,1.0,2,0.3375336564351104,0.3555235224741187,19
